student_id,study_hours,attendance,assignment_score,previous_score,maths,dbms,python,os,ml,current_score,performance_level,strongest_subject,weakest_subject,learning_recommendation,detailed_insight,predicted_score,predicted_performance
ST0125,9,66,56,71,61,80,41,40,78,62.41,Average,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,62.18609999999996,Average
ST0126,12,69,51,68,80,85,80,96,92,73.14,Average,os,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,70.70970000000007,Average
ST0127,14,73,61,82,95,89,84,81,83,78.47,Good,maths,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Overall performance is good. Focus on strengthening your weak areas.,77.18410000000003,Good
ST0128,13,54,56,41,94,65,54,93,93,68.83,Average,maths,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,67.40879999999997,Average
ST0129,16,83,49,99,55,88,42,81,57,75.5,Good,dbms,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,74.60800000000002,Average
ST0130,16,55,93,62,68,89,50,60,42,61.05,Average,dbms,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,63.257900000000085,Average
ST0131,16,51,40,58,88,44,92,54,46,59.55,Needs Improvement,python,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,61.031300000000066,Average
ST0132,17,62,61,70,87,59,85,56,82,71.61,Average,maths,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,71.72049999999992,Average
ST0133,13,92,65,90,69,91,69,61,57,73.71,Average,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your attendance is good. Keep maintaining it.,74.03210000000003,Average
ST0134,17,92,95,44,51,80,96,77,83,76.27,Good,python,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,77.19790000000013,Good
ST0135,19,97,98,58,74,50,79,74,77,77.61,Good,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,77.6770999999999,Good
ST0136,17,60,57,73,50,95,57,84,76,80.44,Good,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,76.0235999999999,Good
ST0137,5,100,89,49,85,93,90,55,97,68.55,Average,ml,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,70.49480000000003,Average
ST0138,13,96,53,64,89,72,87,47,72,80.05,Good,maths,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,72.7907,Average
ST0139,11,72,86,41,60,89,41,86,83,61.41,Average,dbms,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject.,63.200799999999965,Average
ST0140,13,65,68,50,60,77,71,56,98,68.42,Average,ml,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Improve your attendance.,69.04749999999999,Average
ST0141,12,80,51,89,44,66,47,56,70,65.73,Average,ml,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Spend more time completing and practicing assignments.,65.3124999999999,Average
ST0142,5,60,75,100,87,73,61,93,97,65.33,Average,ml,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance.,66.46039999999998,Average
ST0143,16,65,98,70,59,54,45,65,50,68.19,Average,os,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,69.69099999999992,Average
ST0144,12,57,74,95,76,71,51,52,43,66.35,Average,maths,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,65.87960000000008,Average
ST0145,12,53,91,54,42,100,86,56,98,65.06,Average,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance.,65.98090000000008,Average
ST0146,19,89,100,48,83,97,96,77,57,82.23,Good,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,80.60979999999988,Good
ST0147,15,53,51,62,72,60,79,56,43,52.14,Needs Improvement,python,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,56.672000000000025,Average
ST0148,7,74,46,58,92,85,75,87,88,66.44,Average,maths,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,65.9821999999999,Average
ST0149,5,52,68,48,100,44,54,53,73,57.79,Needs Improvement,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,56.09249999999995,Average
ST0150,12,81,50,74,48,45,67,84,68,66.41,Average,os,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Spend more time completing and practicing assignments.,65.72719999999995,Average
ST0151,7,52,72,60,100,77,91,45,63,69.98,Average,maths,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,67.05389999999989,Average
ST0152,7,76,45,48,48,61,96,74,61,58.88,Needs Improvement,python,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,59.06620000000004,Average
ST0153,5,78,86,67,43,57,88,85,41,66.2,Average,python,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time.,65.38999999999992,Average
ST0154,15,81,54,85,74,53,84,53,83,77.24,Good,python,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,75.04289999999986,Good
ST0155,9,99,71,90,56,49,57,86,45,57.51,Needs Improvement,os,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,60.98710000000008,Average
ST0156,14,100,90,46,73,85,41,47,81,73.98,Average,dbms,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it.,73.71829999999986,Average
ST0157,11,68,50,55,63,52,52,100,64,54.59,Needs Improvement,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,56.66480000000005,Average
ST0158,14,70,97,55,71,70,84,54,94,68.69,Average,ml,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject.,70.65349999999994,Average
ST0159,13,54,62,99,40,69,93,93,96,68.59,Average,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance.,71.14760000000004,Average
ST0160,16,67,65,72,47,42,54,100,60,66.56,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,67.5016000000001,Average
ST0161,11,77,73,43,84,69,59,66,94,68.59,Average,ml,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject.,67.30630000000008,Average
ST0162,13,91,85,43,62,45,68,52,98,70.34,Average,ml,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,70.14860000000003,Average
ST0163,12,71,73,78,86,68,98,88,55,72.9,Average,python,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject.,71.11349999999992,Average
